customerID,gender,SeniorCitizen,Partner,Dependents,tenure,InternetService,OnlineSecurity,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0883-LMNO38,Female,1,No,No,6.0,DSL,No,No,Month-to-month,No,Bank transfer (automatic),46.88,283.46,No
0884-ABCD84,Female,0,No,No,13.0,DSL,No,No,Month-to-month,Yes,Credit card (automatic),41.51,540.21,No
0885-WXYZ56,Female,0,No,No,6.0,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer (automatic),68.9,415.16,Yes
0886-WXYZ93,Male,0,No,No,20.0,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),23.69,475.54,No
0887-WXYZ84,Male,0,Yes,No,15.0,DSL,Yes,No,Month-to-month,Yes,Mailed check,62.42,937.53,No
0888-LMNO76,Male,1,No,Yes,20.0,No,No internet service,No internet service,One year,Yes,Bank transfer (automatic),18.0,361.86,No
0889-ABCD65,Female,0,No,No,48.0,Fiber optic,Yes,Yes,One year,Yes,Credit card (automatic),79.31,3814.59,No
0890-ABCD30,Male,0,Yes,No,21.0,Fiber optic,Yes,No,Month-to-month,Yes,Bank transfer (automatic),82.06,1729.81,No
0891-LMNO89,Male,1,No,No,37.0,Fiber optic,No,No,One year,Yes,Credit card (automatic),71.1,2630.13,No
0892-ABCD68,Male,0,Yes,No,9.0,DSL,No,No,Month-to-month,Yes,Mailed check,40.41,360.57,No
0893-WXYZ28,Female,0,No,No,57.0,Fiber optic,Yes,Yes,Two year,No,Credit card (automatic),77.93,4448.36,No
0894-ABCD78,Male,0,No,No,5.0,DSL,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),46.85,245.69,Yes
0895-LMNO10,Female,1,Yes,No,27.0,No,No internet service,No internet service,One year,Yes,Credit card (automatic),30.43,821.47,No
0896-WXYZ47,Male,0,No,Yes,61.0,Fiber optic,Yes,Yes,One year,Yes,Electronic check,86.01,5249.11,No
0897-LMNO43,Female,0,Yes,Yes,12.0,Fiber optic,Yes,No,Month-to-month,Yes,Bank transfer (automatic),77.79,931.85,Yes
0898-ABCD44,Male,0,No,No,61.0,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.17,1538.03,No
0899-ABCD34,Female,0,Yes,Yes,13.0,Fiber optic,No,No,Month-to-month,Yes,Electronic check,77.47,997.2,No
0900-WXYZ24,Female,0,Yes,No,27.0,Fiber optic,No,Yes,One year,No,Bank transfer (automatic),71.07,,No
0901-LMNO81,Male,1,Yes,Yes,2.0,Fiber optic,No,No,Month-to-month,No,Credit card (automatic),73.12,149.86,Yes
0902-WXYZ98,Female,1,Yes,Yes,11.0,Fiber optic,Yes,Yes,Month-to-month,No,Electronic check,91.54,1002.57,Yes
0903-ABCD62,Male,0,No,No,39.0,Fiber optic,No,No,One year,Yes,Mailed check,73.03,2850.94,No
0904-LMNO36,Female,0,No,No,6.0,DSL,No,Yes,Month-to-month,Yes,Mailed check,48.16,291.56,No
0905-WXYZ59,Female,0,Yes,Yes,17.0,DSL,No,No,Month-to-month,Yes,Mailed check,37.33,637.51,Yes
0906-LMNO12,Male,0,Yes,Yes,1.0,No,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,15.46,No
0907-ABCD73,Male,0,Yes,Yes,39.0,Fiber optic,No,No,One year,Yes,Electronic check,74.31,2901.92,No
0908-ABCD33,Male,1,No,No,8.0,DSL,Yes,Yes,Month-to-month,Yes,Electronic check,58.88,480.28,Yes
0909-WXYZ12,Male,1,No,No,3.0,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,82.73,245.74,No
0910-WXYZ24,Male,0,Yes,Yes,19.0,No,No internet service,No internet service,One year,No,Electronic check,24.87,469.18,No
0911-ABCD87,Male,0,No,No,6.0,DSL,Yes,No,Month-to-month,No,Bank transfer (automatic),55.23,330.53,Yes
0912-LMNO26,Male,0,Yes,Yes,1.0,Fiber optic,No,Yes,Month-to-month,No,Bank transfer (automatic),69.82,71.2,Yes
0913-WXYZ93,Female,0,No,No,1.0,Fiber optic,No,No,Month-to-month,Yes,Bank transfer (automatic),70.29,65.14,Yes
0914-ABCD47,Male,0,No,No,1.0,Fiber optic,No,No,Month-to-month,Yes,Electronic check,73.45,71.18,No
0915-ABCD69,Male,1,No,Yes,10.0,Fiber optic,No,Yes,Month-to-month,No,Mailed check,71.71,724.38,Yes
0916-LMNO95,Female,1,No,No,51.0,DSL,No,No,Two year,Yes,Electronic check,46.71,2387.89,No
0917-WXYZ11,Male,0,No,No,1.0,Fiber optic,No,No,Month-to-month,Yes,Credit card (automatic),67.98,63.03,No
0918-LMNO73,Male,1,No,No,14.0,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.11,262.87,No
0919-ABCD90,Male,0,No,Yes,23.0,Fiber optic,Yes,Yes,Month-to-month,No,Credit card (automatic),86.7,1991.95,No
0920-ABCD27,Female,0,Yes,No,1.0,No,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,19.68,Yes
0921-WXYZ73,Female,0,Yes,No,43.0,Fiber optic,No,Yes,One year,Yes,Bank transfer (automatic),65.86,2832.19,No
0922-WXYZ47,Male,0,Yes,No,5.0,Fiber optic,No,No,Month-to-month,Yes,Mailed check,76.43,386.74,No
0923-LMNO54,Female,1,No,No,,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.0,30.28,No
0924-ABCD42,Female,0,Yes,Yes,1.0,No,No internet service,No internet service,Month-to-month,No,Mailed check,18.0,15.36,No
0925-WXYZ50,Female,0,Yes,Yes,58.0,DSL,No,No,Two year,No,Mailed check,51.13,2960.96,No
0926-LMNO95,Female,0,Yes,No,13.0,DSL,No,No,Month-to-month,No,Electronic check,41.55,534.87,Yes
0927-LMNO97,Female,0,Yes,No,50.0,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),21.61,1076.79,No
0928-ABCD26,Male,0,No,No,37.0,DSL,No,Yes,One year,No,Electronic check,47.05,1736.67,No
0929-ABCD55,Male,0,No,No,6.0,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,84.55,510.51,Yes
0930-LMNO89,Male,0,No,No,54.0,Fiber optic,No,Yes,Two year,No,Electronic check,68.06,3673.3,No
0931-WXYZ95,Female,0,No,No,37.0,DSL,Yes,Yes,One year,No,Credit card (automatic),54.37,2010.42,No
0932-ABCD83,Female,0,No,No,1.0,DSL,No,Yes,Month-to-month,Yes,Mailed check,48.14,38.96,No
0933-WXYZ11,Female,0,No,No,14.0,DSL,Yes,Yes,Month-to-month,Yes,Credit card (automatic),65.51,922.08,Yes
0934-ABCD42,Female,0,Yes,No,41.0,Fiber optic,No,No,Two year,No,Credit card (automatic),74.98,3065.62,Yes
0935-ABCD86,Male,0,No,No,23.0,No,No internet service,No internet service,One year,Yes,Credit card (automatic),21.85,503.03,No
0936-WXYZ42,Female,1,Yes,No,44.0,DSL,No,Yes,Two year,No,Credit card (automatic),35.12,1551.92,No
0937-ABCD35,Female,0,Yes,No,10.0,DSL,No,Yes,Month-to-month,Yes,Credit card (automatic),48.85,496.19,No
0938-WXYZ75,Female,0,No,No,4.0,Fiber optic,Yes,No,Month-to-month,No,Electronic check,84.46,330.92,No
0939-WXYZ55,Female,0,Yes,No,68.0,No,No internet service,No internet service,Two year,Yes,Electronic check,18.0,1223.1,No
0940-WXYZ24,Female,0,Yes,No,18.0,DSL,No,No,Month-to-month,Yes,Bank transfer (automatic),48.29,873.07,No
0941-WXYZ53,Male,0,Yes,No,59.0,DSL,No,Yes,Two year,Yes,Mailed check,46.13,2719.64,No
0942-ABCD84,Female,0,Yes,Yes,1.0,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.04,30.44,No
0943-ABCD76,Male,0,Yes,Yes,36.0,No,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),21.7,771.01,No
0944-LMNO15,Female,0,Yes,No,18.0,Fiber optic,No,Yes,Month-to-month,Yes,Mailed check,68.67,1236.82,No
0945-ABCD15,Female,0,No,Yes,11.0,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),18.26,203.1,No
0946-ABCD41,Male,0,No,No,50.0,DSL,Yes,Yes,Two year,Yes,Bank transfer (automatic),63.06,3147.27,No
0947-ABCD85,Female,0,Yes,Yes,3.0,Fiber optic,No,No,Month-to-month,No,Bank transfer (automatic),63.31,193.93,Yes
0948-WXYZ71,Male,0,No,Yes,10.0,Fiber optic,Yes,Yes,Month-to-month,No,Mailed check,82.49,819.78,No
0949-WXYZ16,Male,0,Yes,No,9.0,Fiber optic,No,No,Month-to-month,No,Mailed check,59.03,539.39,No
0950-LMNO93,Male,0,Yes,Yes,28.0,DSL,No,Yes,One year,Yes,Credit card (automatic),47.11,1317.47,No
0951-WXYZ67,Female,0,Yes,No,65.0,DSL,No,No,Two year,Yes,Electronic check,48.23,3134.15,No
0952-WXYZ35,Female,0,No,No,26.0,Fiber optic,No,Yes,Month-to-month,Yes,Mailed check,66.15,1714.73,No
0953-LMNO12,Female,0,Yes,No,1.0,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.0,16.25,No
0954-LMNO50,Male,0,No,No,6.0,No,No internet service,No internet service,Month-to-month,No,Mailed check,24.77,145.09,No
0955-WXYZ23,Female,0,No,No,22.0,DSL,No,Yes,One year,Yes,Electronic check,41.43,912.97,No
0956-LMNO91,Female,0,No,No,10.0,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.22,233.49,Yes
0957-WXYZ21,Male,0,No,No,10.0,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.93,198.86,No
0958-LMNO21,Male,0,No,No,1.0,Fiber optic,No,Yes,Month-to-month,Yes,Mailed check,67.36,68.21,No
0959-ABCD34,Male,0,Yes,No,59.0,No,No internet service,No internet service,One year,Yes,Credit card (automatic),22.9,1345.63,No
0960-ABCD28,Female,0,Yes,Yes,65.0,No,No internet service,No internet service,Two year,No,Mailed check,20.16,1305.23,No
0961-LMNO54,Female,0,No,No,2.0,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,77.47,160.97,Yes
0962-ABCD62,Female,0,No,No,4.0,No,No internet service,No internet service,Month-to-month,No,Mailed check,18.0,68.27,No
0963-LMNO41,Male,0,Yes,Yes,48.0,Fiber optic,No,No,One year,No,Electronic check,63.38,3043.73,Yes
0964-LMNO53,Female,0,Yes,No,50.0,DSL,No,No,Two year,No,Credit card (automatic),44.92,2234.48,No
0965-WXYZ79,Male,0,Yes,No,2.0,DSL,Yes,Yes,Month-to-month,Yes,Mailed check,62.38,126.89,No
0966-WXYZ92,Male,0,Yes,No,9.0,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.06,177.35,No
0967-WXYZ46,Female,0,Yes,Yes,18.0,DSL,No,No,Month-to-month,Yes,Mailed check,53.99,972.42,No
0968-ABCD68,Male,0,No,No,41.0,DSL,Yes,No,One year,No,Credit card (automatic),66.06,2709.31,No
0969-LMNO37,Female,0,No,No,47.0,DSL,Yes,No,One year,Yes,Electronic check,57.37,2704.23,No
0970-WXYZ44,Male,0,No,No,4.0,DSL,Yes,Yes,Month-to-month,Yes,Electronic check,60.32,242.7,No
0971-ABCD63,Female,0,No,No,20.0,DSL,Yes,No,Month-to-month,No,Electronic check,50.97,1015.98,No
0972-LMNO88,Male,1,No,No,16.0,DSL,Yes,No,Month-to-month,Yes,Bank transfer (automatic),65.26,1041.97,No
0973-ABCD16,Female,0,Yes,Yes,52.0,No,No internet service,No internet service,Two year,No,Electronic check,18.0,932.96,No
0974-ABCD94,Male,0,Yes,Yes,1.0,Fiber optic,Yes,Yes,Month-to-month,Yes,Mailed check,85.99,90.86,Yes
0975-LMNO67,Male,1,No,No,57.0,DSL,No,No,Two year,Yes,Credit card (automatic),43.71,2497.91,No
0976-ABCD33,Female,0,No,No,39.0,Fiber optic,No,No,One year,Yes,Electronic check,62.55,2444.79,Yes
0977-ABCD13,Male,0,Yes,Yes,17.0,DSL,Yes,Yes,Month-to-month,Yes,Electronic check,64.17,1087.25,No
0978-WXYZ29,Female,0,No,No,21.0,Fiber optic,Yes,No,Month-to-month,No,Credit card (automatic),79.71,1674.27,Yes
0979-WXYZ58,Female,0,Yes,No,57.0,DSL,No,Yes,Two year,Yes,Mailed check,42.4,2420.3,No
0980-LMNO45,Male,0,Yes,No,9.0,Fiber optic,No,Yes,Month-to-month,Yes,Credit card (automatic),74.26,662.5,No
0981-WXYZ75,Male,0,Yes,Yes,66.0,Fiber optic,Yes,No,Two year,No,Mailed check,80.14,5293.79,No
0982-LMNO43,Female,0,Yes,No,14.0,DSL,Yes,Yes,Month-to-month,No,Mailed check,67.45,948.56,No
0983-WXYZ48,Female,0,No,No,21.0,Fiber optic,Yes,No,One year,Yes,Electronic check,80.07,1684.47,No
0984-WXYZ67,Female,0,No,No,,Fiber optic,No,No,Two year,Yes,Credit card (automatic),64.15,3788.96,No
0985-WXYZ21,Female,1,Yes,No,57.0,Fiber optic,No,Yes,Two year,Yes,Credit card (automatic),70.23,4002.7,No
0986-LMNO27,Female,1,No,No,5.0,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),28.17,136.67,Yes
0987-ABCD24,Male,1,No,No,41.0,Fiber optic,Yes,No,One year,Yes,Mailed check,84.97,3489.62,No
0988-ABCD35,Female,0,No,No,24.0,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),24.91,598.07,No
0989-WXYZ96,Female,1,No,No,4.0,DSL,Yes,No,Month-to-month,No,Mailed check,53.3,210.59,Yes
0990-WXYZ53,Male,0,Yes,Yes,21.0,Fiber optic,No,No,Month-to-month,Yes,Mailed check,68.17,1432.21,Yes
0991-WXYZ87,Male,0,No,No,4.0,DSL,Yes,No,Month-to-month,No,Credit card (automatic),58.49,234.57,Yes
0992-WXYZ46,Male,0,Yes,Yes,18.0,No,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,321.68,No
0993-ABCD47,Male,1,No,No,1.0,DSL,Yes,No,Month-to-month,No,Electronic check,52.04,54.76,Yes
0994-ABCD50,Female,0,Yes,No,47.0,Fiber optic,Yes,No,Two year,Yes,Electronic check,83.79,3947.71,No
0995-WXYZ69,Male,0,No,No,51.0,DSL,No,No,One year,No,Bank transfer (automatic),52.9,2691.68,No
0996-ABCD23,Male,0,No,No,8.0,DSL,No,No,Month-to-month,No,Mailed check,46.09,362.62,No
0997-LMNO98,Male,0,Yes,No,67.0,No,No internet service,No internet service,Two year,Yes,Mailed check,18.0,1212.18,No
0998-WXYZ79,Female,0,Yes,Yes,13.0,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.0,237.94,No
0999-ABCD98,Female,0,No,No,30.0,Fiber optic,Yes,No,Month-to-month,Yes,Mailed check,83.14,2502.55,No
1000-ABCD37,Male,0,No,No,52.0,Fiber optic,Yes,Yes,One year,No,Electronic check,82.8,4315.05,No
1001-WXYZ44,Male,0,Yes,Yes,3.0,Fiber optic,No,No,Month-to-month,Yes,Bank transfer (automatic),71.92,219.63,No
1002-ABCD14,Female,0,No,No,5.0,No,No internet service,No internet service,One year,Yes,Credit card (automatic),18.73,87.92,No
1003-LMNO74,Female,0,Yes,No,50.0,DSL,Yes,No,Month-to-month,No,Electronic check,63.16,3159.78,No
1004-ABCD32,Male,0,Yes,Yes,1.0,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),23.84,22.1,Yes
1005-LMNO40,Male,0,Yes,No,5.0,Fiber optic,Yes,No,Month-to-month,No,Electronic check,84.65,425.76,Yes
1006-LMNO19,Male,0,Yes,Yes,47.0,DSL,No,No,Two year,Yes,Mailed check,44.72,2098.19,No
1007-LMNO23,Male,0,No,No,17.0,Fiber optic,Yes,Yes,One year,No,Electronic check,85.17,,No
1008-WXYZ19,Female,0,No,No,33.0,No,No internet service,No internet service,One year,Yes,Electronic check,18.0,,No
1009-WXYZ10,Female,0,Yes,Yes,44.0,DSL,Yes,Yes,One year,Yes,Mailed check,63.6,2799.9,No
1010-ABCD29,Male,0,No,No,29.0,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),28.49,828.4,No
1011-LMNO85,Female,0,Yes,No,49.0,Fiber optic,No,No,One year,Yes,Bank transfer (automatic),70.3,3448.45,No
1012-ABCD66,Male,1,No,No,8.0,DSL,No,No,Month-to-month,Yes,Credit card (automatic),41.09,325.04,No
1013-WXYZ93,Female,0,Yes,No,4.0,Fiber optic,No,Yes,Month-to-month,No,Bank transfer (automatic),69.97,281.51,Yes
1014-ABCD46,Female,0,No,No,33.0,Fiber optic,Yes,Yes,One year,Yes,Electronic check,82.83,2733.09,No
1015-LMNO85,Male,0,No,No,7.0,Fiber optic,No,No,Month-to-month,No,Electronic check,70.14,496.68,No
1016-ABCD58,Male,1,Yes,No,6.0,DSL,No,Yes,Month-to-month,Yes,Credit card (automatic),43.44,264.68,No
1017-ABCD53,Female,0,No,No,47.0,Fiber optic,No,No,Two year,Yes,Bank transfer (automatic),59.24,2781.52,No
1018-LMNO88,Male,0,Yes,Yes,23.0,Fiber optic,Yes,No,One year,Yes,Credit card (automatic),85.48,1969.66,No
1019-WXYZ70,Male,0,Yes,No,29.0,DSL,Yes,No,One year,No,Electronic check,71.12,2069.49,No
1020-WXYZ87,Female,0,Yes,No,11.0,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,63.32,698.64,Yes
1021-WXYZ82,Female,0,Yes,No,5.0,DSL,No,Yes,Month-to-month,No,Mailed check,50.49,250.92,No
1022-LMNO46,Male,0,Yes,Yes,23.0,DSL,No,No,One year,No,Electronic check,47.0,1075.68,No
1023-WXYZ38,Female,0,Yes,No,27.0,Fiber optic,No,Yes,One year,Yes,Electronic check,65.41,1756.24,Yes
1024-ABCD44,Male,0,Yes,No,2.0,Fiber optic,No,No,Month-to-month,No,Mailed check,63.28,132.15,Yes
1025-WXYZ68,Female,0,Yes,Yes,33.0,No,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.31,696.48,No
1026-ABCD42,Female,0,No,No,70.0,Fiber optic,Yes,Yes,Two year,Yes,Electronic check,86.8,6070.92,No
1027-ABCD60,Female,0,No,No,2.0,DSL,No,No,Month-to-month,Yes,Electronic check,37.46,75.44,Yes
1028-WXYZ21,Male,1,Yes,Yes,48.0,Fiber optic,No,No,Two year,Yes,Bank transfer (automatic),74.63,3583.81,No
1029-WXYZ29,Female,0,Yes,Yes,2.0,No,No internet service,No internet service,Month-to-month,No,Mailed check,18.0,43.36,No
1030-ABCD97,Female,0,Yes,No,5.0,Fiber optic,No,No,Month-to-month,No,Mailed check,72.46,364.14,No
1031-LMNO52,Male,0,No,Yes,20.0,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,23.52,469.06,No
1032-WXYZ98,Male,0,No,No,41.0,DSL,Yes,No,One year,Yes,Credit card (automatic),64.48,2642.35,No
1033-WXYZ38,Male,1,Yes,No,57.0,Fiber optic,No,No,Two year,No,Mailed check,65.05,3700.27,No
1034-ABCD48,Male,0,Yes,No,54.0,Fiber optic,No,No,Two year,Yes,Credit card (automatic),80.06,4330.45,No
1035-LMNO65,Female,0,Yes,No,51.0,Fiber optic,No,No,Two year,No,Mailed check,65.4,3339.83,No
1036-LMNO52,Male,1,Yes,Yes,8.0,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,74.47,597.14,Yes
1037-WXYZ32,Male,0,No,No,8.0,Fiber optic,No,No,Month-to-month,No,Mailed check,67.5,547.16,No
1038-WXYZ93,Female,1,No,Yes,1.0,No,No internet service,No internet service,Month-to-month,No,Mailed check,20.26,25.64,Yes
1039-LMNO54,Male,0,Yes,Yes,1.0,Fiber optic,Yes,No,Month-to-month,Yes,Mailed check,84.38,87.08,No
1040-WXYZ17,Female,1,No,No,25.0,Fiber optic,Yes,No,One year,Yes,Bank transfer (automatic),87.33,2183.08,No
1041-WXYZ94,Male,0,Yes,Yes,5.0,DSL,No,No,Month-to-month,Yes,Electronic check,50.24,251.39,No
1042-ABCD17,Female,0,Yes,Yes,23.0,No,No internet service,No internet service,One year,Yes,Bank transfer (automatic),18.0,406.61,No
1043-ABCD14,Female,1,No,Yes,8.0,Fiber optic,No,No,Month-to-month,Yes,Bank transfer (automatic),65.62,530.33,Yes
1044-LMNO95,Female,0,No,No,13.0,DSL,No,No,Month-to-month,No,Bank transfer (automatic),34.69,449.99,No
1045-LMNO43,Male,0,Yes,Yes,8.0,DSL,Yes,Yes,Month-to-month,Yes,Mailed check,60.9,492.53,No
1046-ABCD64,Female,0,Yes,No,50.0,Fiber optic,No,No,Two year,Yes,Credit card (automatic),69.15,3461.17,No
1047-LMNO52,Male,0,No,Yes,5.0,Fiber optic,Yes,Yes,Month-to-month,No,Mailed check,85.54,428.21,Yes
1048-WXYZ39,Male,0,No,No,14.0,Fiber optic,Yes,No,Month-to-month,No,Electronic check,84.49,1187.07,No
1049-WXYZ91,Male,1,Yes,No,66.0,Fiber optic,No,Yes,Two year,Yes,Credit card (automatic),73.79,4866.24,No
1050-ABCD35,Female,0,Yes,No,57.0,Fiber optic,Yes,No,Two year,No,Electronic check,82.47,4693.42,No
1051-LMNO85,Male,0,Yes,No,40.0,Fiber optic,Yes,No,One year,No,Bank transfer (automatic),86.75,3469.24,Yes
1052-LMNO81,Female,0,No,No,17.0,DSL,Yes,No,Month-to-month,No,Electronic check,59.84,1019.47,No
1053-ABCD55,Male,0,No,No,16.0,DSL,Yes,Yes,Month-to-month,Yes,Electronic check,55.19,,No
1054-ABCD10,Male,0,Yes,No,67.0,DSL,No,No,Two year,Yes,Electronic check,41.57,2785.65,No
1055-LMNO40,Female,0,No,Yes,48.0,DSL,No,Yes,Two year,No,Mailed check,49.6,2376.29,No
1056-WXYZ62,Male,0,No,No,38.0,No,No internet service,No internet service,One year,No,Electronic check,24.12,923.08,No
1057-ABCD71,Female,0,Yes,Yes,9.0,No,No internet service,No internet service,Month-to-month,No,Electronic check,23.69,211.42,No
1058-WXYZ73,Male,0,Yes,No,17.0,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.16,327.66,No
1059-WXYZ72,Female,0,No,No,20.0,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer (automatic),58.78,1178.12,Yes
1060-ABCD42,Female,0,No,Yes,53.0,Fiber optic,No,Yes,One year,No,Credit card (automatic),61.68,3269.39,No
1061-ABCD98,Male,0,No,No,4.0,DSL,No,Yes,Month-to-month,Yes,Credit card (automatic),43.69,165.05,No
1062-ABCD82,Male,0,No,No,61.0,Fiber optic,No,No,Two year,Yes,Mailed check,62.41,3803.65,No
1063-ABCD86,Female,0,Yes,Yes,3.0,Fiber optic,No,Yes,Month-to-month,Yes,Credit card (automatic),75.72,,Yes
1064-LMNO84,Female,1,Yes,Yes,42.0,Fiber optic,No,No,One year,No,Mailed check,65.95,2777.77,No
1065-WXYZ13,Male,0,No,Yes,15.0,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.63,282.84,No
1066-WXYZ28,Male,0,Yes,Yes,2.0,Fiber optic,No,No,Month-to-month,No,Bank transfer (automatic),78.68,159.79,No
1067-WXYZ91,Female,0,No,No,1.0,Fiber optic,No,Yes,Month-to-month,No,Electronic check,75.15,65.21,No
1068-ABCD32,Female,0,No,No,64.0,Fiber optic,No,Yes,Two year,No,Bank transfer (automatic),71.73,4596.0,No
1069-LMNO84,Male,1,No,No,37.0,DSL,No,No,One year,No,Mailed check,46.11,1710.69,No
1070-ABCD97,Male,0,Yes,Yes,1.0,Fiber optic,No,No,Month-to-month,No,Electronic check,66.22,69.07,Yes
1071-WXYZ63,Male,0,No,Yes,56.0,Fiber optic,Yes,No,Two year,Yes,Electronic check,88.81,4974.71,No
1072-LMNO98,Female,0,No,No,23.0,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.06,486.91,Yes
1073-ABCD24,Male,0,No,No,69.0,DSL,No,Yes,Two year,No,Credit card (automatic),44.32,3064.22,No
1074-ABCD85,Female,0,No,No,61.0,DSL,No,No,Two year,Yes,Credit card (automatic),48.21,2940.55,No
1075-WXYZ80,Male,0,Yes,No,60.0,No,No internet service,No internet service,Two year,No,Mailed check,23.29,1399.28,No
1076-LMNO30,Male,1,Yes,No,2.0,Fiber optic,Yes,No,Month-to-month,No,Electronic check,80.14,158.75,No
1077-LMNO69,Female,1,Yes,No,4.0,DSL,No,No,Month-to-month,Yes,Electronic check,49.58,198.4,No
1078-ABCD98,Female,0,Yes,No,64.0,Fiber optic,No,Yes,Two year,No,Credit card (automatic),69.57,4453.05,No
1079-ABCD58,Female,0,No,No,2.0,DSL,No,No,Month-to-month,Yes,Electronic check,45.42,93.91,Yes
1080-ABCD44,Male,0,No,Yes,2.0,Fiber optic,Yes,No,Month-to-month,Yes,Credit card (automatic),78.42,154.35,Yes
1081-WXYZ20,Female,1,No,No,47.0,Fiber optic,Yes,Yes,Two year,Yes,Bank transfer (automatic),78.57,3692.19,No
1082-LMNO81,Female,1,No,No,25.0,Fiber optic,No,Yes,Month-to-month,No,Credit card (automatic),62.73,1569.91,No
1083-WXYZ87,Male,0,Yes,No,44.0,Fiber optic,No,No,One year,Yes,Mailed check,81.97,3606.03,Yes
1084-WXYZ75,Male,0,No,No,59.0,DSL,Yes,Yes,Two year,No,Bank transfer (automatic),71.34,4209.84,No
1085-WXYZ18,Male,0,Yes,Yes,53.0,DSL,Yes,Yes,Two year,Yes,Bank transfer (automatic),51.49,2723.02,No
1086-LMNO94,Male,0,Yes,No,3.0,DSL,Yes,No,Month-to-month,Yes,Credit card (automatic),52.43,160.04,Yes
1087-WXYZ81,Female,0,No,No,1.0,Fiber optic,No,Yes,Month-to-month,Yes,Credit card (automatic),67.44,64.4,Yes
1088-WXYZ79,Male,0,No,No,4.0,Fiber optic,No,Yes,Month-to-month,No,Bank transfer (automatic),75.54,295.26,Yes
1089-ABCD35,Female,0,No,Yes,5.0,DSL,No,Yes,Month-to-month,Yes,Bank transfer (automatic),48.13,242.1,No
1090-ABCD21,Female,0,Yes,Yes,1.0,DSL,Yes,No,Month-to-month,Yes,Credit card (automatic),70.84,72.53,Yes
